x,y,u,v,p
0.226562,0.0390625,-0.0166058,0.00155037,-0.17878
0.242188,0.0390625,-0.0181192,0.00156801,-0.178718
0.257812,0.0390625,-0.0196594,0.00158191,-0.178631
0.273438,0.0390625,-0.0211967,0.00159672,-0.178547
0.289062,0.0390625,-0.0227501,0.00160648,-0.178441
0.304688,0.0390625,-0.0242983,0.00161298,-0.178332
0.320312,0.0390625,-0.0258484,0.00161171,-0.178203
0.335938,0.0390625,-0.0273824,0.00160265,-0.178065
0.351562,0.0390625,-0.0288985,0.00158199,-0.177909
0.367188,0.0390625,-0.0303784,0.00154862,-0.177739
0.382812,0.0390625,-0.031813,0.00149917,-0.17755
0.398438,0.0390625,-0.0331822,0.00143199,-0.177344
0.414062,0.0390625,-0.0344708,0.00134424,-0.177118
0.429688,0.0390625,-0.0356566,0.00123437,-0.176874
0.445312,0.0390625,-0.0367197,0.00110043,-0.176611
0.460938,0.0390625,-0.0376365,0.000941662,-0.176328
0.476562,0.0390625,-0.0383852,0.000757487,-0.176027
0.492188,0.0390625,-0.0389427,0.000548586,-0.175709
0.507812,0.0390625,-0.0392885,0.000316223,-0.175375
0.523438,0.0390625,-0.0394032,6.29952e-05,-0.175029
0.539062,0.0390625,-0.0392709,-0.000207751,-0.174672
0.554688,0.0390625,-0.0388794,-0.000491356,-0.174308
0.570312,0.0390625,-0.0382213,-0.000782523,-0.173942
0.585938,0.0390625,-0.0372944,-0.00107482,-0.173579
0.601562,0.0390625,-0.0361024,-0.00136159,-0.173222
0.617188,0.0390625,-0.0346556,-0.00163537,-0.172878
0.632812,0.0390625,-0.0329699,-0.00188919,-0.17255
0.648438,0.0390625,-0.0310682,-0.00211564,-0.172246
0.664062,0.0390625,-0.0289782,-0.00230876,-0.171967
0.679688,0.0390625,-0.0267336,-0.00246244,-0.171721
0.695312,0.0390625,-0.0243713,-0.00257308,-0.171507
0.710938,0.0390625,-0.021932,-0.00263685,-0.17133
0.726562,0.0390625,-0.0194575,-0.0026535,-0.171189
0.742188,0.0390625,-0.0169902,-0.00262188,-0.171086
0.757812,0.0390625,-0.0145722,-0.00254533,-0.171017
0.773438,0.0390625,-0.0122415,-0.00242501,-0.170983
0.789062,0.0390625,-0.0100371,-0.00226725,-0.170978
0.804688,0.0390625,-0.00798723,-0.0020745,-0.170999
0.820312,0.0390625,-0.00612665,-0.00185492,-0.171043
0.835938,0.0390625,-0.00446915,-0.00161127,-0.1711
0.851562,0.0390625,-0.00304767,-0.00135233,-0.171174
0.867188,0.0390625,-0.00185598,-0.00108129,-0.171247
0.882812,0.0390625,-0.000930913,-0.000807274,-0.171333
0.898438,0.0390625,-0.00023586,-0.000536249,-0.171399
0.914062,0.0390625,0.000180563,-0.000279493,-0.171483
0.929688,0.0390625,0.000409111,-5.18379e-05,-0.17152
0.945312,0.0390625,0.000378489,0.000128003,-0.171592
0.960938,0.0390625,0.00028831,0.000224546,-0.171578
0.976562,0.0390625,1.83861e-05,0.000205151,-0.171643
0.992188,0.0390625,0,0,-0.171547
0.0078125,0.0546875,0,0,-0.178645
0.0234375,0.0546875,-6.2929e-05,0.00076219,-0.178965
0.0390625,0.0546875,-0.00104987,0.00125675,-0.178753
0.0546875,0.0546875,-0.00205607,0.00193309,-0.178953
0.0703125,0.0546875,-0.00365552,0.00228653,-0.178806
0.0859375,0.0546875,-0.00522367,0.00263591,-0.178922
0.101562,0.0546875,-0.0071314,0.00278743,-0.178815
0.117188,0.0546875,-0.00897609,0.00293297,-0.178872
0.132812,0.0546875,-0.0110056,0.00298171,-0.178788
0.148438,0.0546875,-0.0129736,0.00304045,-0.178804
0.164062,0.0546875,-0.0150452,0.0030579,-0.17873
0.179688,0.0546875,-0.0170731,0.00309081,-0.178715
0.195312,0.0546875,-0.0191647,0.00310699,-0.178642
0.210938,0.0546875,-0.0212313,0.00313586,-0.178602
0.226562,0.0546875,-0.0233402,0.00315641,-0.178524
0.242188,0.0546875,-0.0254365,0.00318355,-0.178462
0.257812,0.0546875,-0.0275595,0.00320313,-0.178373
0.273438,0.0546875,-0.029673,0.00322213,-0.178288
0.289062,0.0546875,-0.031797,0.00323045,-0.178183
0.304688,0.0546875,-0.0339044,0.00323037,-0.178076
0.320312,0.0546875,-0.036001,0.00321399,-0.17795
0.335938,0.0546875,-0.038063,0.00318064,-0.177817
0.351562,0.0546875,-0.0400854,0.00312351,-0.177667
0.367188,0.0546875,-0.0420439,0.00304018,-0.177507
0.382812,0.0546875,-0.0439245,0.00292462,-0.177329
0.398438,0.0546875,-0.0457008,0.00277372,-0.177138
0.414062,0.0546875,-0.0473519,0.00258255,-0.17693
0.429688,0.0546875,-0.048849,0.00234849,-0.176707
0.445312,0.0546875,-0.0501666,0.00206845,-0.176467
0.460938,0.0546875,-0.0512754,0.00174154,-0.176212
0.476562,0.0546875,-0.0521487,0.00136742,-0.175941
0.492188,0.0546875,-0.0527591,0.00094808,-0.175656
0.507812,0.0546875,-0.0530831,0.000486661,-0.175358
0.523438,0.0546875,-0.0530993,-1.13035e-05,-0.17505
0.539062,0.0546875,-0.0527912,-0.000538906,-0.174733
0.554688,0.0546875,-0.0521473,-0.00108701,-0.17441
0.570312,0.0546875,-0.0511621,-0.00164541,-0.174085
0.585938,0.0546875,-0.0498371,-0.00220209,-0.173762
0.601562,0.0546875,-0.0481803,-0.00274472,-0.173445
0.617188,0.0546875,-0.0462078,-0.00325981,-0.173137
0.632812,0.0546875,-0.0439421,-0.00373482,-0.172843
0.648438,0.0546875,-0.0414136,-0.00415672,-0.172568
0.664062,0.0546875,-0.0386579,-0.00451498,-0.172315
0.679688,0.0546875,-0.0357176,-0.00479907,-0.172088
0.695312,0.0546875,-0.032638,-0.00500273,-0.171889
0.710938,0.0546875,-0.0294693,-0.00511956,-0.17172
0.726562,0.0546875,-0.026262,-0.00514911,-0.171582
0.742188,0.0546875,-0.0230676,-0.00508977,-0.171475
