x,y,u,v,p
0.351562,0.0703125,-0.0359514,0.00387865,-0.14802
0.367188,0.0703125,-0.0375618,0.00375287,-0.147803
0.382812,0.0703125,-0.0391094,0.00360325,-0.147572
0.398438,0.0703125,-0.0405805,0.00342789,-0.14733
0.414062,0.0703125,-0.0419662,0.00322394,-0.147074
0.429688,0.0703125,-0.0432522,0.00298948,-0.146807
0.445312,0.0703125,-0.0444267,0.00272223,-0.146528
0.460938,0.0703125,-0.0454751,0.00242076,-0.146239
0.476562,0.0703125,-0.0463839,0.00208371,-0.145938
0.492188,0.0703125,-0.0471381,0.0017107,-0.145629
0.507812,0.0703125,-0.0477237,0.00130175,-0.145311
0.523438,0.0703125,-0.0481265,0.000858103,-0.144986
0.539062,0.0703125,-0.0483336,0.00038165,-0.144656
0.554688,0.0703125,-0.0483329,-0.000124278,-0.144323
0.570312,0.0703125,-0.048114,-0.000655595,-0.143988
0.585938,0.0703125,-0.047669,-0.00120662,-0.143654
0.601562,0.0703125,-0.0469917,-0.00177109,-0.143324
0.617188,0.0703125,-0.04608,-0.00234112,-0.143001
0.632812,0.0703125,-0.0449335,-0.00290873,-0.142686
0.648438,0.0703125,-0.0435574,-0.00346441,-0.142384
0.664062,0.0703125,-0.0419577,-0.00399948,-0.142096
0.679688,0.0703125,-0.0401477,-0.00450371,-0.141826
0.695312,0.0703125,-0.0381401,-0.00496903,-0.141575
0.710938,0.0703125,-0.0359563,-0.0053856,-0.141349
0.726562,0.0703125,-0.0336139,-0.00574719,-0.141144
0.742188,0.0703125,-0.031142,-0.00604511,-0.140967
0.757812,0.0703125,-0.0285612,-0.00627576,-0.140813
0.773438,0.0703125,-0.0259077,-0.00643154,-0.140691
0.789062,0.0703125,-0.0232021,-0.00651147,-0.140588
0.804688,0.0703125,-0.020488,-0.00650785,-0.140519
0.820312,0.0703125,-0.0177829,-0.00642147,-0.140464
0.835938,0.0703125,-0.0151409,-0.00624235,-0.140443
0.851562,0.0703125,-0.0125724,-0.00597223,-0.140427
0.867188,0.0703125,-0.0101487,-0.00559634,-0.140446
0.882812,0.0703125,-0.00786677,-0.00511933,-0.140456
0.898438,0.0703125,-0.00582615,-0.0045205,-0.140506
0.914062,0.0703125,-0.0039959,-0.00381992,-0.140523
0.929688,0.0703125,-0.00251841,-0.00299542,-0.140594
0.945312,0.0703125,-0.00129892,-0.00212543,-0.140596
0.960938,0.0703125,-0.000540874,-0.00120462,-0.140682
0.976562,0.0703125,-2.61792e-06,-0.000486153,-0.140644
0.992188,0.0703125,0,0,-0.140758
0.0078125,0.0859375,0,0,-0.149633
0.0234375,0.0859375,-5.96909e-05,0.00182346,-0.149986
0.0390625,0.0859375,-0.00125679,0.00310376,-0.149772
0.0546875,0.0859375,-0.00240847,0.00421046,-0.149963
0.0703125,0.0859375,-0.00416169,0.00491098,-0.149819
0.0859375,0.0859375,-0.00585132,0.00546051,-0.149909
0.101562,0.0859375,-0.00785966,0.00577455,-0.149798
0.117188,0.0859375,-0.00980343,0.00600682,-0.149822
0.132812,0.0859375,-0.0119132,0.00612118,-0.149724
0.148438,0.0859375,-0.0139667,0.00620257,-0.149703
0.164062,0.0859375,-0.0161047,0.00623022,-0.149604
0.179688,0.0859375,-0.0181976,0.00624795,-0.149547
0.195312,0.0859375,-0.0203313,0.00624095,-0.14944
0.210938,0.0859375,-0.0224291,0.00623044,-0.149353
0.226562,0.0859375,-0.0245422,0.0062052,-0.149232
0.242188,0.0859375,-0.026624,0.00617478,-0.149118
0.257812,0.0859375,-0.0287033,0.00613064,-0.14898
0.273438,0.0859375,-0.0307502,0.00607646,-0.148841
0.289062,0.0859375,-0.0327793,0.00600562,-0.148682
0.304688,0.0859375,-0.0347693,0.00591868,-0.148519
0.320312,0.0859375,-0.0367254,0.00581025,-0.148339
0.335938,0.0859375,-0.0386307,0.00567911,-0.148151
0.351562,0.0859375,-0.0404837,0.00552053,-0.147948
0.367188,0.0859375,-0.0422692,0.00533228,-0.147735
0.382812,0.0859375,-0.0439808,0.00511005,-0.147509
0.398438,0.0859375,-0.0456034,0.00485115,-0.147272
0.414062,0.0859375,-0.0471268,0.00455175,-0.147023
0.429688,0.0859375,-0.0485355,0.00420924,-0.146763
0.445312,0.0859375,-0.0498166,0.0038206,-0.146491
0.460938,0.0859375,-0.0509538,0.00338397,-0.146209
0.476562,0.0859375,-0.0519325,0.00289764,-0.145917
0.492188,0.0859375,-0.0527363,0.00236126,-0.145616
0.507812,0.0859375,-0.0533502,0.00177512,-0.145308
0.523438,0.0859375,-0.0537588,0.00114111,-0.144993
0.539062,0.0859375,-0.0539483,0.000462133,-0.144673
0.554688,0.0859375,-0.0539059,-0.000256974,-0.14435
0.570312,0.0859375,-0.0536206,-0.00101029,-0.144025
0.585938,0.0859375,-0.0530844,-0.00178977,-0.143702
0.601562,0.0859375,-0.0522909,-0.0025865,-0.143383
0.617188,0.0859375,-0.0512387,-0.00338943,-0.14307
0.632812,0.0859375,-0.0499278,-0.00418737,-0.142765
0.648438,0.0859375,-0.0483648,-0.00496709,-0.142474
0.664062,0.0859375,-0.0465571,-0.00571649,-0.142195
0.679688,0.0859375,-0.0445203,-0.00642153,-0.141936
0.695312,0.0859375,-0.0422688,-0.00707096,-0.141694
0.710938,0.0859375,-0.0398273,-0.00765143,-0.141476
0.726562,0.0859375,-0.0372159,-0.00815433,-0.141278
0.742188,0.0859375,-0.0344673,-0.008568,-0.141109
0.757812,0.0859375,-0.0316048,-0.00888751,-0.140961
0.773438,0.0859375,-0.0286685,-0.00910283,-0.140843
0.789062,0.0859375,-0.0256814,-0.00921258,-0.140744
0.804688,0.0859375,-0.0226911,-0.00920682,-0.140677
0.820312,0.0859375,-0.0197165,-0.00908629,-0.140622
0.835938,0.0859375,-0.0168156,-0.00883838,-0.1406
0.851562,0.0859375,-0.0139991,-0.00846428,-0.14058
0.867188,0.0859375,-0.0113419,-0.00794609,-0.140596
0.882812,0.0859375,-0.00883935,-0.00728674,-0.140597
0.898438,0.0859375,-0.00659583,-0.00646372,-0.14064
0.914062,0.0859375,-0.00457502,-0.00549454,-0.140646
0.929688,0.0859375,-0.00292947,-0.00436343,-0.140709
0.945312,0.0859375,-0.0015517,-0.00314651,-0.1407
0.960938,0.0859375,-0.000673477,-0.00186961,-0.140784
0.976562,0.0859375,-2.69856e-05,-0.000776957,-0.140735
0.992188,0.0859375,0,0,-0.140859
0.0078125,0.101562,0,0,-0.149678
0.0234375,0.101562,-4.71563e-05,0.00256342,-0.150082
0.0390625,0.101562,-0.00138139,0.00436684,-0.149846
0.0546875,0.101562,-0.00264518,0.00582026,-0.150062
0.0703125,0.101562,-0.00457534,0.00677022,-0.149909
0.0859375,0.101562,-0.00642283,0.00748439,-0.150013
0.101562,0.101562,-0.00861676,0.00791306,-0.1499
0.117188,0.101562,-0.0107347,0.00821718,-0.149932
0.132812,0.101562,-0.013031,0.00837858,-0.149834
0.148438,0.101562,-0.0152646,0.00848598,-0.149817
0.164062,0.101562,-0.0175882,0.00852806,-0.149718
0.179688,0.101562,-0.0198627,0.0085499,-0.149664
0.195312,0.101562,-0.0221796,0.00854129,-0.149558
0.210938,0.101562,-0.0244574,0.00852323,-0.149473
0.226562,0.101562,-0.0267499,0.0084864,-0.149352
0.242188,0.101562,-0.0290077,0.00843941,-0.14924
0.257812,0.101562,-0.031261,0.00837424,-0.149101
0.273438,0.101562,-0.0334779,0.00829337,-0.148963
0.289062,0.101562,-0.0356733,0.00818996,-0.148804
0.304688,0.101562,-0.037825,0.00806333,-0.148641
0.320312,0.101562,-0.0399378,0.00790742,-0.14846
0.335938,0.101562,-0.0419939,0.00771978,-0.148271
0.351562,0.101562,-0.0439913,0.00749477,-0.148066
0.367188,0.101562,-0.0459137,0.00722893,-0.147851
0.382812,0.101562,-0.0477542,0.00691695,-0.147622
0.398438,0.101562,-0.0494966,0.00655495,-0.147382
